City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_Outlier,PM10_Outlier,NO_Outlier,NO2_Outlier,NOx_Outlier,NH3_Outlier,CO_Outlier,SO2_Outlier,O3_Outlier,Year,Month,Month_Name,Quarter,Quarter_Label,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Year_Month,Season,PM25_PM10_Ratio,NO2_NOx_Ratio,O3_PM10_Ratio,Pollution_Index,Pollution_Index_Band,Pollutants_Above_City_Q3,City_Pollutant_Percentile,AQI_Lag_1,AQI_Change_1d,AQI_Rolling_7,AQI_RollingStd_7,AQI_Rolling_30,AQI_RollingStd_30
Mumbai,2024-07-29,209.9,374.8,33.8,104.5,182.8,11.1,1.48,29.9,101.3,369.2,Very Poor,0,0,0,0,0,0,0,0,0,2024,7,July,3,Q3,29,0,Monday,31,0,2024-07,Monsoon,0.5600320170757738,0.5716630196936542,0.2702774813233724,42.41,Medium,0,42.5,191.5,177.7,347.32857142857137,104.52472935922475,321.04,105.17968402231678
Mumbai,2024-07-30,291.6,141.9,120.3,34.6,166.8,1.8,8.6,93.5,77.4,441.6,Severe,0,0,0,0,0,0,0,0,0,2024,7,July,3,Q3,30,1,Tuesday,31,0,2024-07,Monsoon,2.0549682875264272,0.20743405275779375,0.5454545454545455,50.41,Medium,2,50.2,369.2,72.40000000000003,340.04285714285714,93.95411747484141,325.87333333333333,107.32753264828054
Mumbai,2024-07-31,495.8,233.8,111.5,139.2,177.1,1.8,7.09,15.5,14.7,189.2,Moderate,0,0,0,0,0,0,0,0,0,2024,7,July,3,Q3,31,2,Wednesday,31,0,2024-07,Monsoon,2.1206159110350726,0.7859966120835685,0.06287425149700598,50.54,Medium,2,50.4,441.6,-252.40000000000003,309.14285714285717,103.88255960687634,316.89,107.10491907309905
Mumbai,2024-08-01,299.1,582.5,32.6,145.8,177.4,21.1,9.9,95.1,71.7,449.1,Severe,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,1,3,Thursday,31,0,2024-08,Monsoon,0.5134763948497855,0.8218714768883879,0.1230901287553648,68.17,High,4,68.2,189.2,259.90000000000003,324.3,116.60691803376592,320.8433333333333,109.78000472208738
Mumbai,2024-08-02,115.0,472.9,30.5,9.9,161.2,26.5,3.84,80.5,174.7,461.1,Severe,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,2,4,Friday,31,0,2024-08,Monsoon,0.24318037640093043,0.061414392059553354,0.36942271093254386,49.71,Medium,3,49.8,449.1,12.0,333.1857142857143,125.28595862494538,325.92333333333335,112.68633819630428
Mumbai,2024-08-03,336.7,520.0,114.2,85.5,162.6,17.3,1.83,13.5,24.5,486.7,Severe,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,3,5,Saturday,31,1,2024-08,Monsoon,0.6475,0.525830258302583,0.047115384615384615,45.76,Medium,1,45.6,461.1,25.599999999999966,369.7714285714286,127.70580402218442,337.5833333333333,110.52987763756279
Mumbai,2024-08-04,63.0,470.2,33.6,30.8,127.4,44.0,7.92,8.0,77.0,457.2,Severe,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,4,6,Sunday,31,1,2024-08,Monsoon,0.13398553806890684,0.24175824175824176,0.16376010208421948,43.66,Medium,3,43.6,486.7,-29.5,407.72857142857146,102.98096449159594,341.93,112.6351790149242
Mumbai,2024-08-05,358.6,444.9,48.8,23.6,116.4,26.1,1.41,98.7,105.6,420.9,Severe,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,5,0,Monday,32,0,2024-08,Monsoon,0.8060238255787818,0.2027491408934708,0.23735670937289277,50.04,Medium,1,50.2,457.2,-36.30000000000001,415.1142857142857,101.60189349566808,348.25,111.52745370999176
Mumbai,2024-08-06,26.4,394.6,21.2,133.9,181.7,17.5,1.81,5.3,120.9,355.6,Very Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,6,1,Tuesday,32,0,2024-08,Monsoon,0.06690319310694373,0.7369290038525041,0.306386213887481,40.27,Medium,1,40.3,420.9,-65.29999999999995,402.8285714285715,103.05464107753386,348.97666666666663,111.50107370237059
Mumbai,2024-08-07,277.0,417.1,10.0,104.1,102.4,23.7,5.09,88.7,35.7,427.0,Severe,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,7,2,Wednesday,32,0,2024-08,Monsoon,0.6641093263006473,1.0166015624999998,0.08559098537520979,49.46,Medium,1,49.6,355.6,71.39999999999998,436.80000000000007,42.01237912806625,346.57,108.89555625650509
Mumbai,2024-08-08,150.2,518.4,27.3,3.8,216.1,49.2,9.67,23.8,185.8,323.4,Very Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,8,3,Thursday,32,0,2024-08,Monsoon,0.28973765432098764,0.017584451642757983,0.35841049382716056,58.99,Medium,5,59.3,427.0,-103.60000000000002,418.8428571428571,59.21894002042911,349.28,107.20453670276757
Mumbai,2024-08-09,468.4,249.8,115.6,54.6,177.6,9.9,7.52,36.6,79.1,199.9,Moderate,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,9,4,Friday,32,0,2024-08,Monsoon,1.8751000800640512,0.30743243243243246,0.31665332265812646,52.41,Medium,2,52.2,323.4,-123.49999999999997,381.5285714285714,97.84776805980769,349.6066666666667,106.71658867697394
Mumbai,2024-08-10,141.1,561.3,188.6,32.0,56.1,18.2,4.15,87.6,137.0,316.4,Very Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,10,5,Saturday,32,1,2024-08,Monsoon,0.2513807233208623,0.5704099821746881,0.24407625155888119,54.87,Medium,3,55.0,199.9,116.49999999999997,357.2,88.01766868078326,355.4633333333333,99.42873893616795
Mumbai,2024-08-11,382.0,502.1,144.7,4.8,77.5,40.9,1.79,65.1,66.8,88.6,Satisfactory,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,11,6,Sunday,32,1,2024-08,Monsoon,0.7608046205935073,0.06193548387096774,0.13304122684724157,51.65,Medium,3,51.4,316.4,-227.79999999999998,304.54285714285714,121.94206079313308,347.41,110.69190965047463
Mumbai,2024-08-12,142.3,280.0,103.0,104.9,1.1,16.6,4.94,63.9,81.4,317.3,Very Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,12,0,Monday,33,0,2024-08,Monsoon,0.5082142857142857,95.36363636363636,0.29071428571428576,42.69,Medium,0,42.6,88.6,228.70000000000002,289.74285714285713,111.2876731290403,341.82666666666665,107.70708340722923
Mumbai,2024-08-13,410.3,336.7,77.9,95.4,162.4,48.7,5.2,53.3,141.0,286.7,Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,13,1,Tuesday,33,0,2024-08,Monsoon,1.2185922185922187,0.5874384236453202,0.41877041877041876,64.32,High,2,64.3,317.3,-30.600000000000023,279.9,107.47371771740242,342.83000000000004,107.02381671771693
Mumbai,2024-08-14,347.0,475.1,153.6,10.5,188.0,46.9,4.68,27.7,195.8,497.0,Severe,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,14,2,Wednesday,33,0,2024-08,Monsoon,0.7303725531467059,0.05585106382978723,0.41212376341822776,63.76,High,5,63.9,286.7,210.3,289.9,125.2315189292746,345.9566666666667,110.17218399594634
Mumbai,2024-08-15,61.1,501.1,13.7,53.8,48.2,24.9,9.59,7.3,40.7,194.9,Moderate,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,15,3,Thursday,33,0,2024-08,Monsoon,0.12193175014967073,1.1161825726141077,0.08122131311115546,36.79,Low,2,36.8,497.0,-302.1,271.54285714285714,128.8677986302606,340.51666666666665,113.5299203562296
Mumbai,2024-08-16,298.0,472.0,50.0,142.8,66.8,42.1,0.5,56.1,120.5,459.8,Severe,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,16,4,Friday,33,0,2024-08,Monsoon,0.6313559322033898,2.137724550898204,0.2552966101694915,54.53,Medium,3,54.6,194.9,264.9,308.6714285714285,141.59790151794516,339.56666666666666,112.36390490916851
Mumbai,2024-08-17,381.8,126.3,83.4,130.4,95.1,14.4,0.12,12.3,126.9,150.4,Moderate,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,17,5,Saturday,33,1,2024-08,Monsoon,3.022961203483769,1.3711882229232388,1.004750593824228,41.09,Medium,2,41.0,459.8,-309.4,284.95714285714286,153.4890534331665,335.56666666666666,116.95324244987873
Mumbai,2024-08-18,364.0,260.6,44.2,103.9,233.3,11.2,4.44,82.5,141.3,210.6,Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,18,6,Sunday,33,1,2024-08,Monsoon,1.3967766692248655,0.4453493356193742,0.5422102839600921,57.88,Medium,2,57.8,150.4,60.19999999999999,302.38571428571424,133.04128968821945,332.99666666666667,118.87273253454627
Mumbai,2024-08-19,12.9,33.3,33.5,73.0,136.1,0.8,9.09,20.5,39.3,188.6,Moderate,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,19,0,Monday,34,0,2024-08,Monsoon,0.3873873873873874,0.5363703159441587,1.1801801801801801,28.96,Low,1,28.8,210.6,-22.0,283.99999999999994,139.37863298703013,334.25,117.07226695360033
Mumbai,2024-08-20,422.3,105.4,149.9,148.3,120.5,17.7,3.71,64.9,186.5,245.4,Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,20,1,Tuesday,34,0,2024-08,Monsoon,4.006641366223909,1.2307053941908714,1.7694497153700188,61.63,High,4,61.6,188.6,56.80000000000001,278.1,140.11746262808654,331.7633333333333,118.17247909768098
Mumbai,2024-08-21,80.2,347.9,45.4,100.3,148.2,0.4,5.22,50.2,137.4,297.9,Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,21,2,Wednesday,34,0,2024-08,Monsoon,0.2305260132221903,0.6767881241565452,0.39494107502155795,43.86,Medium,0,44.0,245.4,52.49999999999997,249.65714285714284,103.76999979349846,329.8866666666666,118.25089846806934
Mumbai,2024-08-22,62.8,75.2,35.2,44.6,25.2,16.4,4.16,81.5,13.7,126.8,Moderate,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,22,3,Thursday,34,0,2024-08,Monsoon,0.8351063829787233,1.76984126984127,0.18218085106382978,27.25,Low,1,27.2,297.9,-171.09999999999997,239.92857142857142,112.57759863438862,317.6933333333334,119.74444320368623
Mumbai,2024-08-23,159.6,109.2,156.2,138.5,50.4,42.6,7.84,62.5,143.5,330.6,Very Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,23,4,Friday,34,0,2024-08,Monsoon,1.4615384615384615,2.748015873015873,1.314102564102564,59.84,Medium,4,59.6,126.8,203.8,221.47142857142856,74.76128040382119,315.1966666666667,118.62615715313154
Mumbai,2024-08-24,481.0,59.1,97.7,46.7,96.0,20.9,9.43,5.9,31.0,192.9,Moderate,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,24,5,Saturday,34,1,2024-08,Monsoon,8.138747884940779,0.4864583333333334,0.5245346869712352,42.44,Medium,2,42.3,330.6,-137.70000000000002,227.54285714285714,69.57326730727308,310.1933333333334,120.56265200082153
Mumbai,2024-08-25,357.4,256.7,16.6,14.9,123.7,12.0,9.35,97.2,58.8,206.7,Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,25,6,Sunday,34,1,2024-08,Monsoon,1.3922867160109076,0.12045270816491511,0.22906116088819634,47.34,Medium,2,47.1,192.9,13.799999999999983,226.9857142857143,69.74695760560344,303.78666666666663,120.79276563555037
Mumbai,2024-08-26,11.7,310.8,189.2,81.9,130.8,26.3,5.5,19.2,92.8,260.8,Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,26,0,Monday,35,0,2024-08,Monsoon,0.03764478764478764,0.6261467889908257,0.2985842985842986,47.65,Medium,1,47.6,206.7,54.10000000000002,237.3,68.45080958858784,304.79333333333335,120.28658862191907
Mumbai,2024-08-27,458.2,198.0,38.1,112.0,137.9,20.1,2.38,50.9,180.1,229.2,Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,27,1,Tuesday,35,0,2024-08,Monsoon,2.3141414141414143,0.8121827411167513,0.9095959595959595,53.16,Medium,2,53.1,260.8,-31.600000000000023,234.9857142857143,68.4051515743115,306.05,119.2546731535727
Mumbai,2024-08-28,122.5,519.1,172.0,49.4,93.7,32.0,2.78,52.5,179.3,302.2,Very Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,28,2,Wednesday,35,0,2024-08,Monsoon,0.2359853592756694,0.5272145144076841,0.34540550953573496,55.71,Medium,3,55.9,229.2,73.0,235.59999999999997,69.08026732239175,303.81666666666666,118.65712726412457
Mumbai,2024-08-29,81.7,559.0,168.8,66.7,151.1,21.4,9.34,9.2,127.7,191.7,Moderate,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,29,3,Thursday,35,0,2024-08,Monsoon,0.14615384615384616,0.44142951687624093,0.22844364937388192,56.45,Medium,3,56.5,302.2,-110.5,244.87142857142857,54.95536717147998,295.4866666666667,117.41616740388032
Mumbai,2024-08-30,95.2,141.2,168.3,26.6,235.4,22.7,5.38,14.3,182.8,236.0,Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,30,4,Friday,35,0,2024-08,Monsoon,0.6742209631728046,0.11299915038232795,1.2946175637393769,49.28,Medium,3,49.5,191.7,44.30000000000001,231.35714285714286,39.94040799085495,297.04666666666674,116.26054785913276
Mumbai,2024-08-31,221.8,245.5,184.3,81.1,236.1,30.4,2.75,85.6,144.5,378.4,Very Poor,0,0,0,0,0,0,0,0,0,2024,8,August,3,Q3,31,5,Saturday,35,1,2024-08,Monsoon,0.9034623217922607,0.3434985175772977,0.5885947046843177,63.57,High,3,63.5,236.0,142.39999999999998,257.85714285714283,64.28882373432177,294.69,113.76176968287399
Mumbai,2024-09-01,92.9,547.0,190.4,121.8,0.1,5.4,2.22,38.7,21.2,207.5,Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,1,6,Sunday,35,1,2024-09,Monsoon,0.16983546617915907,1218.0,0.038756855575868374,40.94,Medium,3,40.9,378.4,-170.89999999999998,257.9714285714286,64.18334971744788,286.2366666666667,110.34061834823673
Mumbai,2024-09-02,350.3,435.3,148.8,87.9,155.8,7.6,0.57,79.0,11.4,407.2,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,2,0,Monday,36,0,2024-09,Monsoon,0.804732368481507,0.5641848523748395,0.026188835286009647,49.28,Medium,1,49.0,207.5,199.7,278.88571428571424,85.55342246361623,283.5866666666667,106.23857580232203
Mumbai,2024-09-03,41.7,277.0,150.6,78.4,2.2,32.7,5.35,12.8,176.2,227.0,Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,3,1,Tuesday,36,0,2024-09,Monsoon,0.15054151624548737,35.63636363636363,0.6361010830324909,44.75,Medium,2,44.8,407.2,-180.2,278.57142857142856,85.77013299678164,275.9133333333333,101.47302591578581
Mumbai,2024-09-04,303.4,54.0,27.5,46.3,107.3,35.6,0.53,27.9,150.8,453.4,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,4,2,Wednesday,36,0,2024-09,Monsoon,5.618518518518518,0.4315004659832246,2.7925925925925927,37.45,Low,1,37.6,227.0,226.39999999999998,300.1714285714285,108.68907817387024,276.99666666666667,103.23252121682197
Mumbai,2024-09-05,106.3,143.7,92.1,60.4,52.1,11.8,4.45,4.1,181.5,253.2,Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,5,3,Thursday,36,0,2024-09,Monsoon,0.7397355601948504,1.1593090211132437,1.2630480167014615,35.04,Low,1,34.8,453.4,-200.2,308.95714285714286,100.64776627994705,273.5833333333333,102.23197449523998
Mumbai,2024-09-06,279.5,296.2,145.0,99.6,91.7,37.7,5.72,67.0,82.9,429.5,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,6,4,Friday,36,0,2024-09,Monsoon,0.9436191762322755,1.0861504907306434,0.2798784604996624,57.99,Medium,1,58.0,253.2,176.3,336.59999999999997,103.79368959623739,273.6666666666667,102.36227865749188
Mumbai,2024-09-07,365.1,565.4,0.8,51.3,100.7,13.8,0.94,15.3,130.1,144.0,Moderate,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,7,5,Saturday,36,1,2024-09,Monsoon,0.6457375309515389,0.5094339622641509,0.23010258224266006,39.94,Low,1,40.1,429.5,-285.5,303.1142857142857,123.92016823438415,267.68666666666667,104.5730687731965
Mumbai,2024-09-08,398.6,514.9,149.8,19.8,130.5,44.3,8.45,78.7,167.6,199.4,Moderate,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,8,6,Sunday,36,1,2024-09,Monsoon,0.7741308992037289,0.15172413793103448,0.32550009710623423,71.27,High,7,71.2,144.0,55.400000000000006,301.95714285714286,124.99495799355067,267.67,104.58428427465277
Mumbai,2024-09-09,105.9,391.0,152.1,36.4,0.5,28.7,1.12,69.7,73.3,351.1,Very Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,9,0,Monday,37,0,2024-09,Monsoon,0.270843989769821,72.8,0.18746803069053708,40.2,Medium,1,40.1,199.4,151.70000000000002,293.9428571428572,118.76573379476704,268.82666666666665,105.33102478191883
Mumbai,2024-09-10,122.4,343.5,160.3,114.6,198.2,49.4,9.44,16.8,40.2,302.1,Very Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,10,1,Tuesday,37,0,2024-09,Monsoon,0.3563318777292577,0.5782038345105953,0.11703056768558953,60.85,High,5,60.8,351.1,-49.0,304.67142857142863,115.04439308785265,275.9433333333334,99.80155718270103
Mumbai,2024-09-11,342.4,599.5,17.6,134.4,50.0,3.8,8.28,26.4,41.9,492.4,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,11,2,Wednesday,37,0,2024-09,Monsoon,0.5711426188490408,2.688,0.06989157631359466,47.17,Medium,3,47.2,302.1,190.29999999999995,310.24285714285713,124.04019317870122,281.78,107.15301466465662
Mumbai,2024-09-12,282.6,128.4,50.0,110.0,170.9,3.3,5.34,80.1,101.5,432.6,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,12,3,Thursday,37,0,2024-09,Monsoon,2.2009345794392523,0.6436512580456407,0.7904984423676013,48.39,Medium,1,48.4,492.4,-59.799999999999955,335.87142857142857,128.73450345945506,286.6433333333334,110.63830378475525
Mumbai,2024-09-13,377.0,345.1,131.0,59.2,168.9,25.5,0.94,43.4,185.8,295.1,Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,13,4,Friday,37,0,2024-09,Monsoon,1.0924369747899159,0.35050325636471286,0.5383946682121125,55.8,Medium,2,55.8,432.6,-137.5,316.6714285714285,122.30491560420779,279.9133333333333,103.2985286583913
Mumbai,2024-09-14,93.6,406.2,99.5,119.2,150.3,40.3,7.66,77.9,183.2,370.2,Very Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,14,5,Saturday,37,1,2024-09,Monsoon,0.23042836041358936,0.7930805056553559,0.45100935499753814,66.94,High,5,66.8,295.1,75.09999999999997,348.9857142857143,96.1694239102959,285.7566666666667,103.28184967003806
Mumbai,2024-09-15,0.7,28.4,85.5,17.3,7.2,41.3,3.03,88.3,84.2,112.7,Moderate,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,15,6,Sunday,37,1,2024-09,Monsoon,0.02464788732394366,2.4027777777777777,2.9647887323943665,33.93,Low,2,33.6,370.2,-257.5,336.59999999999997,121.01829062859355,274.18666666666667,102.55169506604722
Mumbai,2024-09-16,191.2,298.2,64.3,102.4,118.8,2.3,9.49,23.0,75.4,354.9,Very Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,16,0,Monday,38,0,2024-09,Monsoon,0.6411804158283031,0.861952861952862,0.2528504359490275,44.01,Medium,1,44.0,112.7,242.2,337.14285714285717,121.10266797422862,281.00333333333333,100.82182126741284
Mumbai,2024-09-17,399.6,497.1,95.9,80.3,58.1,17.9,5.22,9.8,19.8,495.8,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,17,1,Tuesday,38,0,2024-09,Monsoon,0.803862401931201,1.3820998278829604,0.039831019915509955,43.91,Medium,2,43.7,354.9,140.90000000000003,364.81428571428575,133.27869833012164,290.51,107.19878843242248
Mumbai,2024-09-18,14.9,43.0,141.6,101.1,190.5,15.1,7.45,52.7,24.3,168.0,Moderate,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,18,2,Wednesday,38,0,2024-09,Monsoon,0.34651162790697676,0.5307086614173228,0.5651162790697675,43.79,Medium,1,43.5,495.8,-327.8,318.4714285714286,137.84253956702094,289.8233333333333,107.93751922974342
Mumbai,2024-09-19,306.9,135.1,186.7,58.4,202.2,6.4,6.03,47.7,197.6,456.9,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,19,3,Thursday,38,0,2024-09,Monsoon,2.2716506291635823,0.2888229475766568,1.462620281273131,57.41,Medium,3,57.3,168.0,288.9,321.9428571428571,141.45445506290312,296.8733333333333,111.77484120515106
Mumbai,2024-09-20,140.5,338.6,38.7,101.3,107.4,50.0,6.25,56.1,57.0,316.0,Very Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,20,4,Friday,38,0,2024-09,Monsoon,0.4149438865918488,0.9432029795158287,0.1683402244536326,51.28,Medium,1,51.4,456.9,-140.89999999999998,324.92857142857144,141.01332932605726,297.47666666666663,111.8294103668103
Mumbai,2024-09-21,300.0,235.5,110.3,126.6,233.6,28.9,6.5,41.9,23.9,450.0,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,21,5,Saturday,38,1,2024-09,Monsoon,1.2738853503184713,0.5419520547945206,0.10148619957537154,56.54,Medium,2,56.5,316.0,134.0,336.32857142857137,148.3195841674966,308.25,110.37859534504307
Mumbai,2024-09-22,185.1,416.4,88.7,5.2,69.6,17.2,9.53,54.4,63.0,383.0,Very Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,22,6,Sunday,38,1,2024-09,Monsoon,0.44452449567723346,0.07471264367816093,0.15129682997118157,44.19,Medium,1,44.1,450.0,-67.0,374.9428571428571,110.84767110984497,309.99666666666667,111.15632199537802
Mumbai,2024-09-23,155.2,318.2,14.2,34.2,224.9,25.4,9.55,16.5,25.5,327.2,Very Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,23,0,Monday,39,0,2024-09,Monsoon,0.48774355751099935,0.15206758559359718,0.08013827781269642,42.17,Medium,2,42.1,383.0,-55.80000000000001,370.9857142857143,112.16898603701287,314.47333333333336,108.96048297697031
Mumbai,2024-09-24,275.4,228.3,165.3,98.7,228.2,49.7,2.6,74.2,167.3,425.4,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,24,1,Tuesday,39,0,2024-09,Monsoon,1.2063074901445465,0.43251533742331294,0.7328077091546211,68.46,High,4,68.4,327.2,98.19999999999999,360.92857142857144,101.78864891341853,321.7633333333333,108.81723520729992
Mumbai,2024-09-25,388.2,163.9,53.4,81.0,187.4,21.9,2.71,85.5,128.4,142.8,Moderate,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,25,2,Wednesday,39,0,2024-09,Monsoon,2.368517388651617,0.43223052294557096,0.7834045149481391,53.47,Medium,2,53.3,425.4,-282.59999999999997,357.32857142857137,109.87378689942004,317.83000000000004,113.14344618135432
Mumbai,2024-09-26,141.2,94.9,168.7,14.5,126.7,20.7,2.04,52.6,163.3,316.5,Very Poor,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,26,3,Thursday,39,0,2024-09,Monsoon,1.4878819810326658,0.1144435674822415,1.7207586933614332,42.76,Medium,2,42.7,142.8,173.7,337.2714285714286,101.13520182220981,320.74,111.90115589061217
Mumbai,2024-09-27,372.1,579.6,33.8,97.4,182.4,40.4,6.23,20.4,125.5,152.8,Moderate,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,27,4,Friday,39,0,2024-09,Monsoon,0.6419944789510007,0.5339912280701754,0.2165286404416839,61.34,High,2,61.4,316.5,-163.7,313.95714285714286,123.24928474630667,315.76,116.00390778197767
Mumbai,2024-09-28,60.5,447.7,17.3,131.9,79.0,33.0,5.66,58.8,36.5,425.0,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,28,5,Saturday,39,1,2024-09,Monsoon,0.13513513513513514,1.669620253164557,0.08152780880053608,46.06,Medium,1,46.0,152.8,272.2,310.38571428571424,118.93688001865279,323.5366666666667,115.21770841903273
Mumbai,2024-09-29,260.4,195.4,99.8,145.6,135.6,18.9,3.9,87.0,17.2,410.4,Severe,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,29,6,Sunday,39,1,2024-09,Monsoon,1.3326509723643807,1.0737463126843658,0.08802456499488229,50.92,Medium,2,50.9,425.0,-14.600000000000023,314.3,122.13289210255083,329.35,115.04829795381099
Mumbai,2024-09-30,495.8,16.9,83.3,120.7,141.8,3.9,0.46,28.5,116.2,140.7,Moderate,0,0,0,0,0,0,0,0,0,2024,9,September,3,Q3,30,0,Monday,40,0,2024-09,Monsoon,29.33727810650888,0.8511988716502115,6.875739644970415,42.2,Medium,2,42.2,410.4,-269.7,287.6571428571429,138.14262988113447,321.4266666666667,119.6470036033677
Mumbai,2024-10-01,256.5,502.0,144.2,0.4,234.0,29.6,0.48,5.5,172.1,406.5,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,1,1,Tuesday,40,0,2024-10,Post-Monsoon,0.5109561752988048,0.0017094017094017094,0.34282868525896415,50.72,Medium,3,50.9,140.7,265.8,284.95714285714286,135.15412013873677,328.06000000000006,118.62501219068972
Mumbai,2024-10-02,481.9,33.6,32.4,48.0,32.1,19.1,2.53,99.3,42.5,107.1,Moderate,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,2,2,Wednesday,40,0,2024-10,Post-Monsoon,14.342261904761903,1.4953271028037383,1.2648809523809523,38.57,Low,2,38.5,406.5,-299.4,279.85714285714283,141.9167931940265,318.0566666666667,124.24157414942214
Mumbai,2024-10-03,476.2,237.4,11.6,97.0,136.0,42.8,6.15,42.2,145.1,191.6,Moderate,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,3,3,Thursday,40,0,2024-10,Post-Monsoon,2.0058972198820557,0.7132352941176471,0.6112047177759056,57.95,Medium,2,57.7,107.1,84.5,262.0142857142857,144.37238226857866,316.87666666666667,125.29981887135881
Mumbai,2024-10-04,377.9,78.3,45.5,38.8,214.9,33.7,5.34,46.3,15.2,141.6,Moderate,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,4,4,Friday,40,0,2024-10,Post-Monsoon,4.826309067688378,0.18054909260120985,0.194125159642401,44.21,Medium,2,44.3,191.6,-50.0,260.4142857142857,145.83908287985747,306.48333333333335,126.5107248645231
Mumbai,2024-10-05,123.5,464.7,75.5,52.5,220.4,12.8,0.21,14.4,85.1,449.4,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,5,5,Saturday,40,1,2024-10,Post-Monsoon,0.26576285775769315,0.2382032667876588,0.1831289003658274,38.63,Low,2,38.6,141.6,307.79999999999995,263.90000000000003,150.64103026732076,313.0233333333333,128.71337492684046
Mumbai,2024-10-06,237.0,487.0,101.0,113.7,159.1,8.5,0.56,91.9,6.3,481.3,Severe,0,0,0,0,0,0,0,0,0,2024,10,October,4,Q4,6,6,Sunday,40,1,2024-10,Post-Monsoon,0.486652977412731,0.7146448774355751,0.012936344969199178,48.46,Medium,2,48.5,449.4,31.900000000000034,274.0285714285714,163.93022615618796,314.75,130.66245470281598
