City,Date,Year,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Cluster,Cluster_Description,PC1,PC2
Mumbai,2021-06-10,2021,Summer,214.7,321.2,59.2,10.6,21.3,47.3,6.1,47.1,174.7,372.9,Very Poor,0,highest average PM2.5 among clusters,0.34637742768343704,1.5698166640048599
Mumbai,2021-06-11,2021,Summer,338.9,279.1,28.4,2.4,84.2,30.0,5.82,83.3,151.0,488.9,Severe,0,highest average PM2.5 among clusters,-0.10994147243150006,2.140643124897602
Mumbai,2021-06-12,2021,Summer,151.5,315.6,186.5,147.1,163.8,21.5,5.1,41.3,189.2,324.4,Very Poor,1,lowest average PM2.5 among clusters,-0.4297147528938985,-1.3091792251934653
Mumbai,2021-06-13,2021,Summer,123.1,464.7,39.2,126.7,35.7,8.2,1.56,62.1,122.7,449.4,Severe,0,highest average PM2.5 among clusters,0.9875705536808637,-0.1733213080961739
Mumbai,2021-06-14,2021,Summer,20.7,470.6,80.6,122.9,175.0,5.7,9.44,28.7,153.4,457.8,Severe,1,lowest average PM2.5 among clusters,-0.376907109018221,-2.1283184664294845
Mumbai,2021-06-15,2021,Summer,377.2,497.7,20.8,42.6,49.1,1.3,8.63,93.7,172.6,496.7,Severe,0,highest average PM2.5 among clusters,-0.25465868677652465,1.7407341400591927
Mumbai,2021-06-16,2021,Summer,493.8,63.4,77.7,61.4,38.9,17.6,6.76,62.5,61.9,159.4,Moderate,0,highest average PM2.5 among clusters,-1.1471178833535376,1.6827823796820027
Mumbai,2021-06-17,2021,Summer,213.9,390.1,123.3,98.5,98.2,0.7,7.35,80.0,50.5,372.3,Very Poor,0,highest average PM2.5 among clusters,0.5848327811627702,-0.17052620826852638
Mumbai,2021-06-18,2021,Summer,423.7,226.2,196.0,104.0,165.0,6.0,8.78,17.1,110.6,184.7,Moderate,1,lowest average PM2.5 among clusters,-1.6273979638071274,-1.1427731067608153
Mumbai,2021-06-19,2021,Summer,131.4,323.8,186.5,122.1,142.7,38.0,7.62,94.3,122.2,309.0,Very Poor,1,lowest average PM2.5 among clusters,0.5286028788944253,0.22576962321087035
Mumbai,2021-06-20,2021,Summer,384.0,466.7,88.3,107.9,57.1,5.5,7.76,22.6,176.2,452.2,Severe,0,highest average PM2.5 among clusters,-1.0525989073424264,-0.31354714596229405
Mumbai,2021-06-21,2021,Summer,221.0,85.2,152.5,5.8,77.1,16.5,2.79,64.1,147.2,377.7,Very Poor,0,highest average PM2.5 among clusters,0.37224291331934356,0.9637514503313621
Mumbai,2021-06-22,2021,Summer,260.6,270.9,31.4,97.7,61.0,2.8,8.7,77.5,106.6,410.6,Severe,0,highest average PM2.5 among clusters,-0.6552139742989956,0.6698885588506017
Mumbai,2021-06-23,2021,Summer,108.4,267.4,181.7,31.1,120.2,44.6,3.7,54.1,162.9,260.4,Poor,0,highest average PM2.5 among clusters,0.9750661896811517,0.3053504102957947
Mumbai,2021-06-24,2021,Summer,248.9,181.0,195.5,1.4,150.0,3.9,2.12,1.8,107.9,399.2,Very Poor,1,lowest average PM2.5 among clusters,0.173031751874067,-1.239369545061254
Mumbai,2021-06-25,2021,Summer,378.7,476.7,104.5,135.8,93.3,29.4,5.47,19.7,80.2,466.6,Severe,0,highest average PM2.5 among clusters,-0.335248922047476,-0.5937865005143155
Mumbai,2021-06-26,2021,Summer,63.7,515.1,72.5,144.1,23.7,30.0,7.65,74.5,61.3,170.6,Moderate,0,highest average PM2.5 among clusters,1.257422318902448,0.01524573163248807
Mumbai,2021-06-27,2021,Summer,186.1,245.9,104.9,1.2,196.0,33.1,6.34,21.5,199.2,351.0,Very Poor,1,lowest average PM2.5 among clusters,-0.6350291602446329,-0.33837866145032336
Mumbai,2021-06-28,2021,Summer,330.9,490.1,78.1,68.2,145.1,5.6,6.7,68.8,50.1,485.8,Severe,1,lowest average PM2.5 among clusters,0.3182277308144142,-0.015885077366054465
Mumbai,2021-06-29,2021,Summer,132.9,236.8,73.4,90.8,20.8,45.3,6.73,79.5,146.2,310.1,Very Poor,0,highest average PM2.5 among clusters,0.3040065071399268,1.4352562483785212
Mumbai,2021-06-30,2021,Summer,119.8,380.3,32.0,39.0,53.9,38.7,0.79,99.1,82.0,337.7,Very Poor,0,highest average PM2.5 among clusters,2.0040282924393873,1.6759354981985413
Mumbai,2021-07-01,2021,Monsoon,279.4,174.8,45.5,113.4,165.3,13.2,1.88,56.8,23.7,429.4,Severe,1,lowest average PM2.5 among clusters,-0.28208360185789755,-0.3759292680773058
Mumbai,2021-07-02,2021,Monsoon,245.9,554.0,49.1,109.5,139.2,32.9,3.76,82.1,119.3,396.9,Very Poor,1,lowest average PM2.5 among clusters,0.6796989347589985,0.47563086790357134
Mumbai,2021-07-03,2021,Monsoon,330.7,484.8,128.5,20.2,173.8,2.7,3.14,1.2,111.5,480.7,Severe,1,lowest average PM2.5 among clusters,0.16596226123547278,-1.3846818043612896
Mumbai,2021-07-04,2021,Monsoon,422.1,16.4,21.0,51.6,131.2,27.5,4.5,98.2,184.7,240.9,Poor,1,lowest average PM2.5 among clusters,-1.586702224423284,2.398281434788448
Mumbai,2021-07-05,2021,Monsoon,291.9,317.5,188.7,64.5,70.8,43.4,1.5,59.8,65.0,441.9,Severe,0,highest average PM2.5 among clusters,1.3503326269671008,0.7669991222933225
Mumbai,2021-07-06,2021,Monsoon,413.9,375.6,78.4,132.6,133.8,41.7,9.49,4.1,53.1,331.8,Very Poor,1,lowest average PM2.5 among clusters,-1.396252963266582,-0.7075256493305625
Mumbai,2021-07-07,2021,Monsoon,166.0,448.8,134.9,149.1,44.2,16.3,3.07,7.6,36.3,426.5,Severe,0,highest average PM2.5 among clusters,0.8748190453525416,-1.6952797909341013
Mumbai,2021-07-08,2021,Monsoon,176.1,192.1,126.0,87.5,21.6,43.2,7.97,11.4,89.8,343.3,Very Poor,0,highest average PM2.5 among clusters,-0.2008459030130313,-0.15080457362849578
Mumbai,2021-07-09,2021,Monsoon,83.7,174.5,144.2,126.1,34.6,12.9,4.61,79.6,112.4,178.5,Moderate,0,highest average PM2.5 among clusters,0.5795777526989017,0.14213209928541387
Mumbai,2021-07-10,2021,Monsoon,474.6,101.0,132.7,82.1,240.3,39.3,4.19,54.8,194.7,266.2,Poor,1,lowest average PM2.5 among clusters,-1.9733101664627977,0.629693402368852
Mumbai,2021-07-11,2021,Monsoon,138.0,406.9,45.3,0.6,158.7,21.0,1.36,73.4,194.2,371.1,Very Poor,1,lowest average PM2.5 among clusters,0.9210539975428098,0.637464986372198
Mumbai,2021-07-12,2021,Monsoon,4.1,424.5,55.5,143.0,12.5,43.0,6.91,17.4,146.3,393.1,Very Poor,0,highest average PM2.5 among clusters,0.3410561357690146,-0.7564704692660039
Mumbai,2021-07-13,2021,Monsoon,272.9,398.5,181.2,125.8,215.9,29.7,1.55,76.4,61.2,422.9,Severe,1,lowest average PM2.5 among clusters,0.8140109685737175,-0.5377503048311931
Mumbai,2021-07-14,2021,Monsoon,143.2,316.8,155.0,146.7,49.2,2.7,6.02,57.9,135.2,318.0,Very Poor,0,highest average PM2.5 among clusters,0.12347435434878755,-0.6768211033804177
Mumbai,2021-07-15,2021,Monsoon,431.5,244.2,72.6,81.7,183.1,33.9,6.94,67.2,128.9,196.1,Moderate,1,lowest average PM2.5 among clusters,-1.324519188156279,0.8961674528472331
Mumbai,2021-07-16,2021,Monsoon,199.8,395.4,171.3,83.9,204.1,10.2,1.93,30.1,134.2,361.5,Very Poor,1,lowest average PM2.5 among clusters,0.34188621528479246,-1.599791120398635
Mumbai,2021-07-17,2021,Monsoon,375.9,279.4,106.6,129.8,182.3,26.8,0.66,23.7,108.8,229.4,Poor,1,lowest average PM2.5 among clusters,-0.7529428362234993,-0.821496700293705
Mumbai,2021-07-18,2021,Monsoon,59.7,354.4,0.8,60.5,119.8,22.8,3.98,32.2,77.4,305.3,Very Poor,0,highest average PM2.5 among clusters,0.58619732168956,-0.6980478572558136
Mumbai,2021-07-19,2021,Monsoon,226.8,139.3,180.8,120.3,19.0,35.6,5.35,37.2,105.7,382.2,Very Poor,0,highest average PM2.5 among clusters,-0.0771573885989927,0.15042957621187925
Mumbai,2021-07-20,2021,Monsoon,394.7,239.0,173.5,59.8,110.0,31.2,4.91,91.0,29.7,192.7,Moderate,0,highest average PM2.5 among clusters,0.5944126067084119,1.3460896865574867
Mumbai,2021-07-21,2021,Monsoon,79.1,59.5,52.3,44.1,76.4,32.9,3.27,77.6,83.2,162.8,Moderate,0,highest average PM2.5 among clusters,0.6306922937061957,1.0493965735473025
Mumbai,2021-07-22,2021,Monsoon,303.3,247.3,190.1,74.8,67.6,3.6,2.25,48.5,11.3,453.3,Severe,0,highest average PM2.5 among clusters,0.9464098692923739,-0.31248062288729195
Mumbai,2021-07-23,2021,Monsoon,490.1,552.5,170.2,57.0,45.1,15.3,2.93,78.7,82.8,111.4,Moderate,0,highest average PM2.5 among clusters,1.1903295602628023,1.31182512988814
Mumbai,2021-07-24,2021,Monsoon,152.1,211.3,11.5,85.1,138.8,36.2,9.27,79.1,2.6,324.9,Very Poor,1,lowest average PM2.5 among clusters,-0.05249113324462267,0.5124027405161315
Mumbai,2021-07-25,2021,Monsoon,404.2,161.8,23.1,130.8,45.7,12.4,4.11,99.3,132.0,150.8,Moderate,0,highest average PM2.5 among clusters,-0.9957687891661013,1.8200776034060526
Mumbai,2021-07-26,2021,Monsoon,86.9,522.2,99.5,7.0,106.7,28.2,9.72,79.0,183.0,236.5,Poor,0,highest average PM2.5 among clusters,0.9691494463138532,0.7275335743550722
Mumbai,2021-07-27,2021,Monsoon,371.0,429.1,115.6,117.5,143.5,43.1,6.55,47.3,127.6,398.9,Very Poor,1,lowest average PM2.5 among clusters,-0.5407687299222369,0.1739873089292535
Mumbai,2021-07-28,2021,Monsoon,361.6,543.5,88.5,120.2,154.2,30.8,8.02,22.8,34.1,175.2,Moderate,1,lowest average PM2.5 among clusters,-0.28377211334210045,-0.9383421580148207
Mumbai,2021-07-29,2021,Monsoon,369.4,242.0,0.6,34.1,147.6,41.4,5.44,31.9,196.5,270.8,Poor,1,lowest average PM2.5 among clusters,-1.4719711182889819,0.9634687854422926
Mumbai,2021-07-30,2021,Monsoon,343.7,472.5,111.0,54.6,161.5,23.2,4.02,24.3,165.2,493.7,Severe,1,lowest average PM2.5 among clusters,-0.23680768066356556,-0.4284283526500381
Mumbai,2021-07-31,2021,Monsoon,267.8,193.8,140.0,46.8,65.3,28.4,4.53,60.8,102.4,417.8,Severe,0,highest average PM2.5 among clusters,0.34944641888826133,0.9016055254822536
Mumbai,2021-08-01,2021,Monsoon,123.5,504.4,46.9,92.9,204.8,4.5,4.89,53.9,23.5,302.9,Very Poor,1,lowest average PM2.5 among clusters,0.7885297667692975,-1.4965602841076313
Mumbai,2021-08-02,2021,Monsoon,330.8,276.2,29.2,40.4,22.5,7.2,7.56,53.1,116.0,480.8,Severe,0,highest average PM2.5 among clusters,-0.5077374668949614,1.0727673948958727
Mumbai,2021-08-03,2021,Monsoon,249.0,75.0,127.1,25.1,26.1,45.6,5.88,22.9,53.3,399.2,Very Poor,0,highest average PM2.5 among clusters,0.14089567605831882,0.7746140877983528
Mumbai,2021-08-04,2021,Monsoon,158.0,551.7,140.8,120.0,8.9,43.6,1.84,17.0,4.2,329.4,Very Poor,0,highest average PM2.5 among clusters,2.0953114861309414,-0.7675264863119158
Mumbai,2021-08-05,2021,Monsoon,282.4,227.9,55.0,71.4,127.1,12.8,3.72,5.7,11.5,432.4,Severe,1,lowest average PM2.5 among clusters,-0.3126714677655624,-1.0733041173588198
Mumbai,2021-08-06,2021,Monsoon,494.5,363.4,14.4,19.4,77.0,46.3,4.56,0.6,114.5,316.5,Very Poor,0,highest average PM2.5 among clusters,-0.8305220640083794,0.95924824862113
Mumbai,2021-08-07,2021,Monsoon,141.5,158.0,192.7,28.5,165.6,35.8,8.76,79.5,54.6,316.7,Very Poor,1,lowest average PM2.5 among clusters,0.6095039617845764,0.35848866650216327
Mumbai,2021-08-08,2021,Monsoon,367.1,476.1,22.7,106.1,160.9,21.1,9.86,87.1,25.6,465.7,Severe,1,lowest average PM2.5 among clusters,-0.36128363056961055,0.5515634918858826
Mumbai,2021-08-09,2021,Monsoon,146.0,168.9,80.8,37.0,189.8,1.6,4.38,64.1,119.0,320.2,Very Poor,1,lowest average PM2.5 among clusters,-0.13748965903813842,-0.3812275253019793
Mumbai,2021-08-10,2021,Monsoon,14.2,564.8,97.1,26.2,127.2,22.2,8.82,36.3,122.1,185.2,Moderate,0,highest average PM2.5 among clusters,1.1660947330370202,-0.9439546567635698
Mumbai,2021-08-11,2021,Monsoon,33.8,404.4,79.6,36.6,35.7,32.2,3.85,36.3,72.5,367.9,Very Poor,0,highest average PM2.5 among clusters,1.7342665912273962,-0.11456747917585204
Mumbai,2021-08-12,2021,Monsoon,216.2,565.0,23.8,41.7,192.5,34.4,3.21,20.9,175.8,374.1,Very Poor,1,lowest average PM2.5 among clusters,0.1419867067960813,-0.6010183536872492
Mumbai,2021-08-13,2021,Monsoon,480.4,529.1,72.0,92.7,69.7,10.7,7.98,55.7,133.0,174.7,Moderate,0,highest average PM2.5 among clusters,-0.6760384827531262,0.7096942048391202
Mumbai,2021-08-14,2021,Monsoon,123.1,396.0,12.1,90.8,218.0,19.4,7.81,95.6,133.8,357.4,Very Poor,1,lowest average PM2.5 among clusters,-0.2128473685756916,0.054531449284798826
Mumbai,2021-08-15,2021,Monsoon,138.8,69.7,53.8,75.8,106.4,37.0,9.9,30.9,156.0,314.7,Very Poor,0,highest average PM2.5 among clusters,-1.4283315587787992,0.053406875345258426
Mumbai,2021-08-16,2021,Monsoon,39.8,440.8,150.8,24.3,85.3,31.4,8.69,25.6,59.0,415.1,Severe,0,highest average PM2.5 among clusters,1.4135490484959796,-0.8228196295526706
Mumbai,2021-08-17,2021,Monsoon,249.5,561.7,20.1,107.0,137.0,33.0,0.14,22.5,43.4,399.6,Very Poor,1,lowest average PM2.5 among clusters,0.9048380003580875,-0.8566424461114455
Mumbai,2021-08-18,2021,Monsoon,323.1,465.1,143.6,34.7,66.6,9.8,6.74,19.8,136.4,473.1,Severe,0,highest average PM2.5 among clusters,0.13497267314087222,-0.28935553136817094
Mumbai,2021-08-19,2021,Monsoon,445.0,143.0,44.8,89.9,224.9,46.9,7.66,9.0,146.9,170.7,Moderate,1,lowest average PM2.5 among clusters,-2.629631101819285,-0.1655139187510675
Mumbai,2021-08-20,2021,Monsoon,120.7,581.7,5.4,1.2,53.2,33.9,5.0,90.4,16.8,137.3,Moderate,0,highest average PM2.5 among clusters,2.478372345568952,1.3915195607259605
Mumbai,2021-08-21,2021,Monsoon,21.8,321.7,139.5,49.8,135.0,36.9,0.11,1.0,159.6,271.7,Poor,1,lowest average PM2.5 among clusters,1.0115080980739657,-1.4024349777811584
Mumbai,2021-08-22,2021,Monsoon,286.9,181.2,114.4,134.7,73.0,48.3,1.7,3.4,31.8,436.9,Severe,0,highest average PM2.5 among clusters,-0.11249705837529145,-0.5866072179998093
Mumbai,2021-08-23,2021,Monsoon,388.6,557.5,100.7,134.5,184.4,13.1,2.14,61.1,132.8,154.5,Moderate,1,lowest average PM2.5 among clusters,-0.07311404921631989,-0.474000883556469
Mumbai,2021-08-24,2021,Monsoon,402.5,67.6,92.2,51.6,211.9,45.2,1.64,22.2,82.3,82.3,Satisfactory,1,lowest average PM2.5 among clusters,-1.0466648387830848,0.09158662164802929
Mumbai,2021-08-25,2021,Monsoon,86.2,536.1,44.0,28.4,187.0,7.7,8.39,52.7,37.0,187.0,Moderate,1,lowest average PM2.5 among clusters,0.9735680032025168,-1.0393099481225627
Mumbai,2021-08-26,2021,Monsoon,247.4,239.8,199.4,119.7,75.9,37.9,1.9,57.7,74.8,398.0,Very Poor,0,highest average PM2.5 among clusters,0.8065823776817501,0.15158534789793127
Mumbai,2021-08-27,2021,Monsoon,358.8,81.0,65.8,89.0,183.5,33.6,3.0,12.1,145.9,167.3,Moderate,1,lowest average PM2.5 among clusters,-1.7617858968498759,-0.3592151217207367
Mumbai,2021-08-28,2021,Monsoon,93.7,547.3,148.9,12.6,92.8,27.9,3.03,30.8,194.0,264.5,Poor,0,highest average PM2.5 among clusters,1.5436258791916502,-0.37772383058752373
Mumbai,2021-08-29,2021,Monsoon,142.4,157.1,15.4,62.8,46.9,7.9,3.65,24.8,9.8,317.4,Very Poor,0,highest average PM2.5 among clusters,0.29237978258454667,-0.4712652281643473
Mumbai,2021-08-30,2021,Monsoon,355.9,104.8,65.6,115.2,85.1,31.0,0.67,72.1,169.1,201.3,Poor,0,highest average PM2.5 among clusters,-0.8101049983937297,1.329247230679681
Mumbai,2021-08-31,2021,Monsoon,280.2,492.4,46.7,127.2,205.8,45.1,5.04,45.6,27.3,489.1,Severe,1,lowest average PM2.5 among clusters,0.11067154699010694,-0.62789482986483
Mumbai,2021-09-01,2021,Monsoon,327.8,384.9,33.9,144.9,53.6,36.5,8.71,63.8,183.8,477.8,Severe,0,highest average PM2.5 among clusters,-1.164527288666231,1.018859206786489
Mumbai,2021-09-02,2021,Monsoon,209.1,73.1,133.6,109.2,192.8,32.3,1.36,8.5,10.3,368.6,Very Poor,1,lowest average PM2.5 among clusters,-0.24843568777337924,-1.577073710725631
Mumbai,2021-09-03,2021,Monsoon,478.4,336.4,133.9,76.0,78.2,22.0,5.43,91.3,190.4,286.4,Poor,0,highest average PM2.5 among clusters,-0.54345855166488,1.8830437654599448
Mumbai,2021-09-04,2021,Monsoon,415.9,263.3,101.5,139.5,16.3,37.8,7.92,67.7,26.8,213.3,Poor,0,highest average PM2.5 among clusters,-0.3742719463185815,1.2443740609690646
Mumbai,2021-09-05,2021,Monsoon,300.6,35.9,68.7,25.8,82.2,27.4,4.31,51.8,144.5,450.6,Severe,0,highest average PM2.5 among clusters,-0.755391511750468,1.2558875229509958
Mumbai,2021-09-06,2021,Monsoon,405.4,557.7,18.7,34.5,92.6,42.9,9.53,0.1,40.1,194.1,Moderate,0,highest average PM2.5 among clusters,-0.2849571173504593,0.06118129788346008
Mumbai,2021-09-07,2021,Monsoon,427.7,526.7,62.0,127.8,79.1,35.3,3.12,5.5,110.2,147.8,Moderate,0,highest average PM2.5 among clusters,-0.41134026677973934,-0.3620882648053103
Mumbai,2021-09-08,2021,Monsoon,452.0,112.3,88.6,122.3,212.8,33.6,7.37,54.2,181.8,233.5,Poor,1,lowest average PM2.5 among clusters,-2.5388723628522767,0.4200994073414787
Mumbai,2021-09-09,2021,Monsoon,271.9,8.2,20.3,34.8,142.3,35.2,0.07,51.3,40.4,421.9,Severe,1,lowest average PM2.5 among clusters,-0.0999053475368851,0.8207730715763547
Mumbai,2021-09-10,2021,Monsoon,7.3,586.0,51.8,119.4,8.0,38.6,1.2,67.9,148.3,170.9,Moderate,0,highest average PM2.5 among clusters,2.0583360229007477,0.3089963066901105
Mumbai,2021-09-11,2021,Monsoon,334.9,234.3,50.9,146.4,38.7,37.4,7.8,83.6,104.0,484.9,Severe,0,highest average PM2.5 among clusters,-0.79061154111401,1.4851025203572292
Mumbai,2021-09-12,2021,Monsoon,64.7,303.7,96.7,118.9,132.1,9.9,7.18,49.9,180.0,253.7,Poor,1,lowest average PM2.5 among clusters,-0.4403237546732736,-1.000857716006648
Mumbai,2021-09-13,2021,Monsoon,88.5,101.0,13.0,125.3,158.8,15.8,7.93,26.2,155.2,194.9,Moderate,1,lowest average PM2.5 among clusters,-1.7463637804729641,-1.167767388085638
Mumbai,2021-09-14,2021,Monsoon,34.8,36.6,165.4,36.8,105.3,25.6,8.45,88.7,69.1,180.6,Moderate,0,highest average PM2.5 among clusters,0.6477398923180705,0.5641622233435535
Mumbai,2021-09-15,2021,Monsoon,40.7,165.2,90.8,85.2,103.4,3.7,0.83,77.3,29.8,143.7,Moderate,0,highest average PM2.5 among clusters,1.3116947182254821,-0.3852625904739379
Mumbai,2021-09-16,2021,Monsoon,301.0,409.3,102.7,109.7,126.3,28.5,7.95,30.3,67.4,451.0,Severe,1,lowest average PM2.5 among clusters,-0.37312560950901563,-0.6101872580615327
Mumbai,2021-09-17,2021,Monsoon,294.5,169.5,163.6,19.9,212.8,37.2,3.65,92.8,89.9,444.5,Severe,1,lowest average PM2.5 among clusters,0.4263427125721352,1.0589052246236945
Mumbai,2021-09-18,2021,Monsoon,336.9,579.5,94.7,111.7,112.2,38.5,5.84,22.3,47.1,486.9,Severe,0,highest average PM2.5 among clusters,0.3626713453057346,-0.5867306264145822
Mumbai,2021-09-19,2021,Monsoon,417.0,254.4,58.0,102.1,165.2,14.6,5.49,87.1,88.2,204.4,Poor,1,lowest average PM2.5 among clusters,-0.8943322148719209,0.8271602708164392
Mumbai,2021-09-20,2021,Monsoon,290.9,160.4,22.6,114.5,98.2,5.6,2.3,5.9,133.9,440.9,Severe,0,highest average PM2.5 among clusters,-1.3807134398417178,-0.871381323307213
Mumbai,2021-09-21,2021,Monsoon,283.6,229.5,71.6,52.9,89.9,14.6,6.54,11.8,158.7,433.6,Severe,0,highest average PM2.5 among clusters,-1.0761375720363862,-0.2867088690670748
Mumbai,2021-09-22,2021,Monsoon,252.0,493.4,59.7,135.6,157.3,40.7,5.17,9.4,94.0,490.5,Severe,1,lowest average PM2.5 among clusters,-0.3452767529422095,-1.232366447654682
Mumbai,2021-09-23,2021,Monsoon,405.3,583.1,86.4,148.9,61.3,42.3,1.57,63.4,198.1,274.9,Poor,0,highest average PM2.5 among clusters,0.12998282654103718,0.9957088462905972
Mumbai,2021-09-24,2021,Monsoon,109.3,505.2,80.0,128.2,163.7,13.0,6.18,56.4,38.8,263.5,Poor,1,lowest average PM2.5 among clusters,0.7398211620418097,-1.3640670196925166
Mumbai,2021-09-25,2021,Monsoon,142.4,20.5,82.0,141.0,237.2,30.8,2.87,54.3,46.1,317.4,Very Poor,1,lowest average PM2.5 among clusters,-0.7230299999443259,-1.0322641272279247
Mumbai,2021-09-26,2021,Monsoon,112.7,571.7,59.7,139.2,237.4,36.9,7.35,68.1,56.2,275.1,Poor,1,lowest average PM2.5 among clusters,0.506486470237565,-1.1280637804533056
Mumbai,2021-09-27,2021,Monsoon,172.6,552.7,105.3,90.4,99.9,36.1,2.49,41.1,50.9,340.6,Very Poor,0,highest average PM2.5 among clusters,1.5950583698152667,-0.5069199168235883
Mumbai,2021-09-28,2021,Monsoon,266.6,6.2,178.9,133.0,106.3,31.5,3.78,15.6,23.2,416.6,Severe,0,highest average PM2.5 among clusters,-0.5865136130290914,-0.9333672480909404
Mumbai,2021-09-29,2021,Monsoon,346.4,191.3,133.5,81.0,57.1,3.2,3.44,18.4,69.9,496.4,Severe,0,highest average PM2.5 among clusters,-0.3418988638027594,-0.4825225248485599
Mumbai,2021-09-30,2021,Monsoon,466.4,292.2,111.4,118.8,107.1,9.7,9.83,57.9,66.7,242.2,Poor,0,highest average PM2.5 among clusters,-1.306549716010922,0.26426996902899325
Mumbai,2021-10-01,2021,Post-Monsoon,208.8,52.5,80.1,88.6,50.8,13.3,6.41,82.2,34.3,368.4,Very Poor,0,highest average PM2.5 among clusters,-0.06400299765131025,0.8508840365644322
Mumbai,2021-10-02,2021,Post-Monsoon,58.1,114.9,53.5,14.0,109.0,5.2,7.19,84.2,173.4,212.2,Poor,0,highest average PM2.5 among clusters,-0.11428989508115807,0.7329696663596709
Mumbai,2021-10-03,2021,Post-Monsoon,462.5,369.1,143.8,122.4,123.8,18.3,1.27,34.6,121.2,323.7,Very Poor,0,highest average PM2.5 among clusters,-0.45520081624959874,-0.24259172827752465
Mumbai,2021-10-04,2021,Post-Monsoon,331.5,372.5,51.4,125.5,154.7,31.1,5.32,75.4,181.9,481.5,Severe,1,lowest average PM2.5 among clusters,-0.8976598689908958,0.6550095827498812
Mumbai,2021-10-05,2021,Post-Monsoon,116.2,497.1,42.1,78.2,212.9,22.9,0.71,65.5,177.8,495.8,Severe,1,lowest average PM2.5 among clusters,0.6843687388196109,-0.5083011165716658
Mumbai,2021-10-06,2021,Post-Monsoon,175.9,587.9,21.2,51.4,145.8,2.7,3.78,1.8,143.6,343.1,Very Poor,1,lowest average PM2.5 among clusters,0.21193115286634565,-1.6116733149299691
Mumbai,2021-10-07,2021,Post-Monsoon,439.2,225.3,162.1,133.7,145.6,10.5,9.75,48.2,14.5,196.9,Moderate,1,lowest average PM2.5 among clusters,-1.2185248818300447,-0.5322848261521239
Mumbai,2021-10-08,2021,Post-Monsoon,218.9,144.3,60.6,136.2,87.3,44.1,6.36,46.3,71.5,376.1,Very Poor,0,highest average PM2.5 among clusters,-0.6873307436291655,0.21738947214580412
Mumbai,2021-10-09,2021,Post-Monsoon,231.4,360.5,179.8,71.3,192.6,4.0,7.5,98.7,155.3,385.7,Very Poor,1,lowest average PM2.5 among clusters,0.0905125437415672,0.058224790720374064
Mumbai,2021-10-10,2021,Post-Monsoon,375.3,102.6,164.1,52.3,55.7,8.1,6.64,27.3,39.8,157.9,Moderate,0,highest average PM2.5 among clusters,-0.5037528105014693,0.018564736817667973
Mumbai,2021-10-11,2021,Post-Monsoon,376.8,169.2,130.7,121.5,167.9,6.8,2.85,49.4,23.9,146.3,Moderate,1,lowest average PM2.5 among clusters,-0.5500260930701242,-0.6585472595815794
Mumbai,2021-10-12,2021,Post-Monsoon,445.1,293.8,168.0,104.6,185.3,47.7,8.1,75.2,134.0,243.8,Poor,1,lowest average PM2.5 among clusters,-0.992043619608347,0.9163803608702152
Mumbai,2021-10-13,2021,Post-Monsoon,353.2,110.2,132.5,72.0,213.4,49.0,3.48,48.6,80.5,118.3,Moderate,1,lowest average PM2.5 among clusters,-0.6651779601411806,0.28629385930531936
Mumbai,2021-10-14,2021,Post-Monsoon,419.7,63.5,25.6,91.0,29.6,4.6,7.98,38.2,174.6,215.2,Poor,0,highest average PM2.5 among clusters,-2.316706628647974,0.9313118931680652
Mumbai,2021-10-15,2021,Post-Monsoon,422.9,80.3,13.1,139.5,19.2,34.1,0.65,10.8,89.0,159.5,Moderate,0,highest average PM2.5 among clusters,-1.3336637819114352,0.502047494474214
Mumbai,2021-10-16,2021,Post-Monsoon,320.9,324.3,179.2,122.1,60.4,30.3,6.78,99.4,153.6,470.9,Severe,0,highest average PM2.5 among clusters,0.08549723593883424,1.3500152651560218
Mumbai,2021-10-17,2021,Post-Monsoon,260.4,403.5,169.1,11.6,10.8,22.9,3.93,86.2,59.9,410.4,Severe,0,highest average PM2.5 among clusters,2.0400742708828146,1.515458961566832
Mumbai,2021-10-18,2021,Post-Monsoon,68.1,170.0,96.9,70.0,202.4,14.7,8.12,38.7,92.5,176.4,Moderate,1,lowest average PM2.5 among clusters,-0.508680587592928,-1.3118201307027808
Mumbai,2021-10-19,2021,Post-Monsoon,136.9,159.9,110.1,94.9,87.0,29.3,7.52,66.3,148.5,313.2,Very Poor,0,highest average PM2.5 among clusters,-0.3620701189221742,0.4033762541653228
Mumbai,2021-10-20,2021,Post-Monsoon,8.9,189.6,127.9,138.9,233.8,43.1,6.55,67.9,138.8,159.9,Moderate,1,lowest average PM2.5 among clusters,-0.3082161691178284,-0.9576125071583114
Mumbai,2021-10-21,2021,Post-Monsoon,396.4,450.6,140.5,75.1,167.5,16.5,3.45,93.7,57.2,429.1,Severe,1,lowest average PM2.5 among clusters,0.7469846814149037,0.6341429622240586
Mumbai,2021-10-22,2021,Post-Monsoon,286.1,4.0,136.6,95.4,13.3,42.1,0.01,88.9,39.1,436.1,Severe,0,highest average PM2.5 among clusters,0.8108054614485865,1.8737143343088867
Mumbai,2021-10-23,2021,Post-Monsoon,428.8,512.8,46.1,142.2,207.5,36.6,1.43,89.1,134.8,162.2,Moderate,1,lowest average PM2.5 among clusters,-0.24958970267000644,0.7096140395882505
